Place,Division Place,Division Entrants,Division,Age,Sex,State/Country,Time (seconds),Mile pace (seconds),From USA,Maine,Time (minutes)
3228,182,426,F3539,39,F,ME,3499.6,564,Yes,Maine,58.327
3229,133,235,M5559,56,M,CANADA,3499.7,564,No,Away,58.328
3230,72,144,M6064,63,M,ME,3500.2,564,Yes,Maine,58.337
3231,134,235,M5559,55,M,ME,3500.2,564,Yes,Maine,58.337
3232,240,335,M3539,35,M,ME,3500.3,564,Yes,Maine,58.338
3233,154,186,M2024,23,M,ME,3500.3,564,Yes,Maine,58.338
3234,247,357,M4549,46,M,TX,3500.6,564,Yes,Away,58.343
3235,116,325,F4549,46,F,TX,3500.6,564,Yes,Away,58.343
3236,205,471,F3034,32,F,ME,3500.9,564,Yes,Maine,58.348
3237,206,471,F3034,32,F,ME,3501.2,564,Yes,Maine,58.353
3238,73,144,M6064,64,M,ME,3501.3,564,Yes,Maine,58.355
3239,292,412,M4044,41,M,ME,3502.8,564,Yes,Maine,58.38
3240,231,316,M3034,30,M,ME,3503.1,564,Yes,Maine,58.385
3241,163,394,F4044,41,F,ME,3503.2,564,Yes,Maine,58.387
3242,207,471,F3034,31,F,NY,3503.3,564,Yes,Away,58.388
3243,248,357,M4549,47,M,ME,3503.4,564,Yes,Maine,58.39
3244,67,229,F5054,50,F,ME,3503.5,564,Yes,Maine,58.392
3245,117,325,F4549,48,F,ME,3503.5,564,Yes,Maine,58.392
3246,206,397,F2529,29,F,ME,3503.6,564,Yes,Maine,58.393
3247,164,394,F4044,42,F,ME,3504.1,564,Yes,Maine,58.402
3248,249,357,M4549,46,M,ME,3504.5,564,Yes,Maine,58.408
3249,207,397,F2529,25,F,ME,3504.6,564,Yes,Maine,58.41
3250,125,237,F2024,24,F,ME,3504.8,565,Yes,Maine,58.413
3251,208,397,F2529,28,F,MA,3505.2,565,Yes,Away,58.42
3252,118,325,F4549,47,F,ME,3505.6,565,Yes,Maine,58.427
3253,190,246,M2529,27,M,ME,3505.6,565,Yes,Maine,58.427
3254,68,229,F5054,53,F,ME,3505.7,565,Yes,Maine,58.428
3255,208,471,F3034,34,F,ME,3506.5,565,Yes,Maine,58.442
3256,3,29,F6569,65,F,ME,3506.9,565,Yes,Maine,58.448
3257,241,335,M3539,37,M,MA,3507.1,565,Yes,Away,58.452
3258,126,237,F2024,20,F,ME,3507.2,565,Yes,Maine,58.453
3259,69,229,F5054,51,F,ME,3507.2,565,Yes,Maine,58.453
3260,127,237,F2024,22,F,ME,3507.3,565,Yes,Maine,58.455
3261,135,235,M5559,56,M,ME,3507.5,565,Yes,Maine,58.458
3262,183,426,F3539,39,F,ME,3507.6,565,Yes,Maine,58.46
3263,165,394,F4044,41,F,ME,3508.2,565,Yes,Maine,58.47
3264,136,235,M5559,55,M,ME,3508.3,565,Yes,Maine,58.472
3265,209,471,F3034,30,F,ME,3508.5,565,Yes,Maine,58.475
3266,191,246,M2529,29,M,ME,3508.7,565,Yes,Maine,58.478
3267,293,412,M4044,44,M,ME,3508.8,565,Yes,Maine,58.48
3268,166,394,F4044,44,F,ME,3509.4,565,Yes,Maine,58.49
3269,294,412,M4044,40,M,ME,3510.4,565,Yes,Maine,58.507
3270,250,357,M4549,47,M,MA,3510.7,565,Yes,Away,58.512
3271,184,426,F3539,38,F,ME,3510.8,565,Yes,Maine,58.513
3272,251,357,M4549,48,M,ME,3511,566,Yes,Maine,58.517
3273,232,316,M3034,31,M,ME,3511.1,566,Yes,Maine,58.518
3274,119,325,F4549,45,F,ME,3511.6,566,Yes,Maine,58.527
3275,221,333,M5054,50,M,ME,3511.6,566,Yes,Maine,58.527
3276,167,394,F4044,44,F,ME,3512,566,Yes,Maine,58.533
3277,222,333,M5054,50,M,ME,3512.2,566,Yes,Maine,58.537
3278,185,426,F3539,39,F,ME,3512.3,566,Yes,Maine,58.538
3279,192,246,M2529,26,M,ME,3512.3,566,Yes,Maine,58.538
3280,295,412,M4044,40,M,ME,3512.3,566,Yes,Maine,58.538
3281,186,426,F3539,38,F,ME,3512.7,566,Yes,Maine,58.545
3282,70,229,F5054,53,F,ME,3512.8,566,Yes,Maine,58.547
3283,120,325,F4549,47,F,ME,3512.9,566,Yes,Maine,58.548
3284,121,325,F4549,49,F,ME,3513.4,566,Yes,Maine,58.557
3285,168,394,F4044,40,F,ME,3513.5,566,Yes,Maine,58.558
3286,223,333,M5054,54,M,ME,3513.5,566,Yes,Maine,58.558
3287,233,316,M3034,32,M,ME,3513.7,566,Yes,Maine,58.562
3288,193,246,M2529,28,M,ME,3513.7,566,Yes,Maine,58.562
3289,85,174,F1519,16,F,ME,3514.2,566,Yes,Maine,58.57
3290,122,325,F4549,48,F,ME,3514.4,566,Yes,Maine,58.573
3291,71,229,F5054,50,F,NJ,3514.5,566,Yes,Away,58.575
3292,242,335,M3539,38,M,MD,3514.9,566,Yes,Away,58.582
3293,169,394,F4044,40,F,ME,3515,566,Yes,Maine,58.583
3294,194,246,M2529,25,M,ME,3515.2,566,Yes,Maine,58.587
3295,170,394,F4044,43,F,NH,3515.2,566,Yes,Away,58.587
3296,224,333,M5054,50,M,ME,3515.6,566,Yes,Maine,58.593
3297,187,426,F3539,39,F,ME,3515.6,566,Yes,Maine,58.593
3298,137,235,M5559,55,M,ME,3516,566,Yes,Maine,58.6
3299,234,316,M3034,33,M,ME,3516.2,566,Yes,Maine,58.603
3300,171,394,F4044,43,F,ME,3517,566,Yes,Maine,58.617
3301,210,471,F3034,32,F,ME,3517.1,567,Yes,Maine,58.618
3302,188,426,F3539,35,F,ME,3517.3,567,Yes,Maine,58.622
3303,123,325,F4549,45,F,ME,3517.3,567,Yes,Maine,58.622
3304,86,174,F1519,15,F,ME,3517.7,567,Yes,Maine,58.628
3305,124,325,F4549,49,F,ME,3518.3,567,Yes,Maine,58.638
3306,189,426,F3539,38,F,ME,3518.5,567,Yes,Maine,58.642
3307,128,237,F2024,20,F,MA,3519,567,Yes,Away,58.65
3308,172,394,F4044,41,F,ME,3519.2,567,Yes,Maine,58.653
3309,125,325,F4549,46,F,ME,3519.2,567,Yes,Maine,58.653
3310,129,237,F2024,21,F,MA,3519.7,567,Yes,Away,58.662
3311,187,201,M1519,19,M,ME,3519.7,567,Yes,Maine,58.662
3312,34,142,F5559,58,F,ME,3520.1,567,Yes,Maine,58.668
3313,211,471,F3034,33,F,ME,3520.2,567,Yes,Maine,58.67
3314,126,325,F4549,45,F,ME,3520.4,567,Yes,Maine,58.673
3315,173,394,F4044,43,F,ME,3520.5,567,Yes,Maine,58.675
3316,209,397,F2529,27,F,ME,3520.6,567,Yes,Maine,58.677
3317,74,144,M6064,64,M,ME,3520.9,567,Yes,Maine,58.682
3318,127,325,F4549,49,F,ME,3521.3,567,Yes,Maine,58.688
3319,87,174,F1519,18,F,ME,3523.2,567,Yes,Maine,58.72
3320,243,335,M3539,39,M,ME,3523.3,568,Yes,Maine,58.722
3321,252,357,M4549,45,M,ME,3523.3,568,Yes,Maine,58.722
3322,210,397,F2529,27,F,ME,3523.8,568,Yes,Maine,58.73
3323,190,426,F3539,37,F,ME,3524.1,568,Yes,Maine,58.735
3324,195,246,M2529,27,M,NH,3524.5,568,Yes,Away,58.742
3325,174,394,F4044,43,F,ME,3524.7,568,Yes,Maine,58.745
3326,212,471,F3034,32,F,ME,3524.8,568,Yes,Maine,58.747
3327,75,144,M6064,63,M,MA,3525.3,568,Yes,Away,58.755
3328,296,412,M4044,44,M,ME,3525.7,568,Yes,Maine,58.762
3329,196,246,M2529,29,M,ME,3525.8,568,Yes,Maine,58.763
3330,244,335,M3539,37,M,ME,3526.1,568,Yes,Maine,58.768
3331,225,333,M5054,53,M,ME,3527,568,Yes,Maine,58.783
3332,191,426,F3539,39,F,ME,3527,568,Yes,Maine,58.783
3333,130,237,F2024,21,F,ME,3527.1,568,Yes,Maine,58.785
3334,192,426,F3539,38,F,ME,3527.3,568,Yes,Maine,58.788
3335,131,237,F2024,20,F,ME,3527.3,568,Yes,Maine,58.788
3336,138,235,M5559,58,M,MA,3527.7,568,Yes,Away,58.795
3337,175,394,F4044,44,F,ME,3527.9,568,Yes,Maine,58.798
3338,197,246,M2529,29,M,ME,3528.1,568,Yes,Maine,58.802
3339,193,426,F3539,35,F,ME,3528.2,568,Yes,Maine,58.803
3340,213,471,F3034,33,F,ME,3528.6,568,Yes,Maine,58.81
3341,198,246,M2529,29,M,ME,3528.6,568,Yes,Maine,58.81
3342,72,229,F5054,51,F,ME,3529.2,568,Yes,Maine,58.82
3343,132,237,F2024,20,F,ME,3529.2,568,Yes,Maine,58.82
3344,176,394,F4044,43,F,ME,3529.3,568,Yes,Maine,58.822
3345,214,471,F3034,30,F,ME,3529.3,568,Yes,Maine,58.822
3346,297,412,M4044,43,M,ME,3529.5,569,Yes,Maine,58.825
3347,211,397,F2529,27,F,MA,3530.5,569,Yes,Away,58.842
3348,194,426,F3539,37,F,ME,3530.5,569,Yes,Maine,58.842
3349,253,357,M4549,47,M,ME,3530.5,569,Yes,Maine,58.842
3350,235,316,M3034,30,M,ME,3531.2,569,Yes,Maine,58.853
3351,128,325,F4549,45,F,ME,3531.4,569,Yes,Maine,58.857
3352,88,174,F1519,18,F,ME,3531.7,569,Yes,Maine,58.862
3353,195,426,F3539,37,F,ME,3531.9,569,Yes,Maine,58.865
3354,215,471,F3034,33,F,ME,3532.5,569,Yes,Maine,58.875
3355,298,412,M4044,43,M,MA,3532.7,569,Yes,Away,58.878
3356,196,426,F3539,38,F,ME,3532.7,569,Yes,Maine,58.878
3357,177,394,F4044,42,F,ME,3533.4,569,Yes,Maine,58.89
3358,73,229,F5054,51,F,ME,3533.8,569,Yes,Maine,58.897
3359,74,229,F5054,51,F,ME,3533.8,569,Yes,Maine,58.897
3360,139,235,M5559,59,M,OR,3534,569,Yes,Away,58.9
3361,89,174,F1519,15,F,OR,3534.1,569,Yes,Away,58.902
3362,197,426,F3539,38,F,MA,3534.1,569,Yes,Away,58.902
3363,129,325,F4549,47,F,ME,3534.4,569,Yes,Maine,58.907
3364,133,237,F2024,23,F,ME,3534.6,569,Yes,Maine,58.91
3365,134,237,F2024,21,F,ME,3535,569,Yes,Maine,58.917
3366,178,394,F4044,40,F,PA,3535.1,569,Yes,Away,58.918
3367,140,235,M5559,57,M,ME,3535.7,570,Yes,Maine,58.928
3368,245,335,M3539,37,M,VA,3535.7,570,Yes,Away,58.928
3369,179,394,F4044,43,F,ME,3536,570,Yes,Maine,58.933
3370,35,142,F5559,57,F,NJ,3536.2,570,Yes,Away,58.937
3371,216,471,F3034,34,F,ME,3536.3,570,Yes,Maine,58.938
3372,130,325,F4549,45,F,ME,3536.3,570,Yes,Maine,58.938
3373,131,325,F4549,45,F,NY,3536.4,570,Yes,Away,58.94
3374,75,229,F5054,53,F,ME,3536.5,570,Yes,Maine,58.942
3375,132,325,F4549,46,F,MA,3536.7,570,Yes,Away,58.945
3376,133,325,F4549,45,F,ME,3537.2,570,Yes,Maine,58.953
3377,217,471,F3034,30,F,DC,3537.3,570,Yes,Away,58.955
3378,199,246,M2529,29,M,MA,3537.3,570,Yes,Away,58.955
3379,218,471,F3034,30,F,MA,3537.6,570,Yes,Away,58.96
3380,236,316,M3034,34,M,MA,3537.7,570,Yes,Away,58.962
3381,135,237,F2024,24,F,ME,3537.7,570,Yes,Maine,58.962
3382,180,394,F4044,44,F,ME,3538.8,570,Yes,Maine,58.98
3383,226,333,M5054,51,M,ME,3538.9,570,Yes,Maine,58.982
3384,212,397,F2529,27,F,ME,3538.9,570,Yes,Maine,58.982
3385,213,397,F2529,26,F,ME,3539.1,570,Yes,Maine,58.985
3386,299,412,M4044,41,M,ME,3539.1,570,Yes,Maine,58.985
3387,200,246,M2529,28,M,ME,3539.2,570,Yes,Maine,58.987
3388,219,471,F3034,30,F,ME,3539.7,570,Yes,Maine,58.995
3389,136,237,F2024,22,F,ME,3539.8,570,Yes,Maine,58.997
3390,155,186,M2024,22,M,ME,3540.4,570,Yes,Maine,59.007
3391,76,144,M6064,61,M,ME,3540.6,570,Yes,Maine,59.01
3392,220,471,F3034,32,F,ME,3541,570,Yes,Maine,59.017
3393,198,426,F3539,37,F,ME,3541.1,570,Yes,Maine,59.018
3394,90,174,F1519,19,F,ME,3541.4,570,Yes,Maine,59.023
3395,181,394,F4044,43,F,ME,3541.5,570,Yes,Maine,59.025
3396,141,235,M5559,58,M,MA,3541.6,570,Yes,Away,59.027
3397,182,394,F4044,44,F,ME,3541.7,570,Yes,Maine,59.028
3398,91,174,F1519,19,F,ME,3541.9,570,Yes,Maine,59.032
3399,254,357,M4549,49,M,ME,3542,571,Yes,Maine,59.033
3400,199,426,F3539,35,F,ME,3542.3,571,Yes,Maine,59.038
3401,142,235,M5559,56,M,ME,3542.3,571,Yes,Maine,59.038
3402,36,142,F5559,59,F,ME,3542.4,571,Yes,Maine,59.04
3403,37,142,F5559,55,F,NY,3542.4,571,Yes,Away,59.04
3404,227,333,M5054,54,M,ME,3542.4,571,Yes,Maine,59.04
3405,214,397,F2529,29,F,ME,3542.6,571,Yes,Maine,59.043
3406,300,412,M4044,43,M,ME,3543,571,Yes,Maine,59.05
3407,301,412,M4044,40,M,ME,3543.3,571,Yes,Maine,59.055
3408,201,246,M2529,28,M,ME,3543.8,571,Yes,Maine,59.063
3409,183,394,F4044,44,F,ME,3543.8,571,Yes,Maine,59.063
3410,302,412,M4044,40,M,ME,3543.9,571,Yes,Maine,59.065
3411,221,471,F3034,31,F,ME,3544,571,Yes,Maine,59.067
3412,200,426,F3539,37,F,MA,3544,571,Yes,Away,59.067
3413,143,235,M5559,56,M,MA,3544.2,571,Yes,Away,59.07
3414,144,235,M5559,57,M,ME,3544.3,571,Yes,Maine,59.072
3415,184,394,F4044,44,F,ME,3544.3,571,Yes,Maine,59.072
3416,185,394,F4044,43,F,ME,3544.5,571,Yes,Maine,59.075
3417,201,426,F3539,36,F,ME,3544.9,571,Yes,Maine,59.082
3418,303,412,M4044,42,M,ME,3545.2,571,Yes,Maine,59.087
3419,202,426,F3539,36,F,ME,3545.3,571,Yes,Maine,59.088
3420,156,186,M2024,24,M,ME,3545.5,571,Yes,Maine,59.092
3421,222,471,F3034,31,F,MA,3545.7,571,Yes,Away,59.095
3422,223,471,F3034,30,F,NY,3545.9,571,Yes,Away,59.098
3423,1,14,F7074,74,F,ME,3546.8,571,Yes,Maine,59.113
3424,137,237,F2024,21,F,ME,3546.9,571,Yes,Maine,59.115
3425,27,62,M6569,65,M,ME,3546.9,571,Yes,Maine,59.115
3426,255,357,M4549,48,M,ME,3547.2,571,Yes,Maine,59.12
3427,215,397,F2529,25,F,ME,3547.7,571,Yes,Maine,59.128
3428,11,33,F0114,14,F,ME,3548.4,572,Yes,Maine,59.14
3429,134,325,F4549,46,F,NH,3548.4,572,Yes,Away,59.14
3430,186,394,F4044,44,F,ME,3548.5,572,Yes,Maine,59.142
3431,77,144,M6064,62,M,ME,3549.4,572,Yes,Maine,59.157
3432,187,394,F4044,44,F,MA,3549.4,572,Yes,Away,59.157
3433,246,335,M3539,39,M,ME,3549.9,572,Yes,Maine,59.165
3434,135,325,F4549,45,F,ME,3549.9,572,Yes,Maine,59.165
3435,136,325,F4549,48,F,ME,3550.6,572,Yes,Maine,59.177
3436,216,397,F2529,27,F,ME,3550.9,572,Yes,Maine,59.182
3437,217,397,F2529,28,F,MA,3551.1,572,Yes,Away,59.185
3438,256,357,M4549,48,M,NJ,3551.4,572,Yes,Away,59.19
3439,203,426,F3539,36,F,ME,3551.5,572,Yes,Maine,59.192
3440,188,201,M1519,15,M,ME,3551.7,572,Yes,Maine,59.195
3441,78,144,M6064,64,M,ME,3551.8,572,Yes,Maine,59.197
3442,38,142,F5559,58,F,ME,3551.9,572,Yes,Maine,59.198
3443,224,471,F3034,31,F,ME,3552.3,572,Yes,Maine,59.205
3444,247,335,M3539,37,M,MA,3552.6,572,Yes,Away,59.21
3445,218,397,F2529,27,F,ME,3552.8,572,Yes,Maine,59.213
3446,225,471,F3034,30,F,VT,3553,572,Yes,Away,59.217
3447,248,335,M3539,38,M,MA,3553,572,Yes,Away,59.217
3448,219,397,F2529,27,F,ME,3553.3,572,Yes,Maine,59.222
3449,145,235,M5559,57,M,ME,3553.9,572,Yes,Maine,59.232
3450,226,471,F3034,32,F,ME,3554,572,Yes,Maine,59.233
3451,188,394,F4044,40,F,ME,3554.4,573,Yes,Maine,59.24
3452,137,325,F4549,46,F,ME,3554.7,573,Yes,Maine,59.245
3453,189,394,F4044,40,F,CANADA,3555.2,573,No,Away,59.253
3454,220,397,F2529,27,F,MA,3555.3,573,Yes,Away,59.255
3455,304,412,M4044,40,M,ME,3555.3,573,Yes,Maine,59.255
3456,190,394,F4044,41,F,ME,3555.4,573,Yes,Maine,59.257
3457,76,229,F5054,54,F,ME,3555.7,573,Yes,Maine,59.262
3458,257,357,M4549,47,M,ME,3556.4,573,Yes,Maine,59.273
3459,228,333,M5054,53,M,MA,3556.5,573,Yes,Away,59.275
3460,227,471,F3034,32,F,ME,3556.7,573,Yes,Maine,59.278
3461,228,471,F3034,32,F,MA,3556.8,573,Yes,Away,59.28
3462,204,426,F3539,38,F,ME,3557.1,573,Yes,Maine,59.285
3463,138,325,F4549,47,F,CANADA,3557.3,573,No,Away,59.288
3464,229,471,F3034,30,F,ME,3557.7,573,Yes,Maine,59.295
3465,230,471,F3034,30,F,ME,3557.8,573,Yes,Maine,59.297
3466,231,471,F3034,31,F,ME,3558.1,573,Yes,Maine,59.302
3467,77,229,F5054,54,F,PA,3558.2,573,Yes,Away,59.303
3468,39,142,F5559,55,F,ME,3558.3,573,Yes,Maine,59.305
3469,202,246,M2529,29,M,ME,3558.6,573,Yes,Maine,59.31
3470,205,426,F3539,39,F,ME,3558.9,573,Yes,Maine,59.315
3471,258,357,M4549,46,M,ME,3559.4,573,Yes,Maine,59.323
3472,191,394,F4044,40,F,ME,3559.9,573,Yes,Maine,59.332
3473,40,142,F5559,55,F,ME,3560.1,573,Yes,Maine,59.335
3474,232,471,F3034,34,F,ME,3560.3,573,Yes,Maine,59.338
3475,259,357,M4549,46,M,ME,3560.7,574,Yes,Maine,59.345
3476,78,229,F5054,54,F,ME,3561,574,Yes,Maine,59.35
3477,206,426,F3539,38,F,IL,3561.2,574,Yes,Away,59.353
3478,207,426,F3539,38,F,IL,3561.3,574,Yes,Away,59.355
3479,260,357,M4549,48,M,CANADA,3561.5,574,No,Away,59.358
3480,221,397,F2529,26,F,ME,3561.6,574,Yes,Maine,59.36
3481,138,237,F2024,20,F,ME,3561.8,574,Yes,Maine,59.363
3482,229,333,M5054,54,M,ME,3561.9,574,Yes,Maine,59.365
3483,233,471,F3034,31,F,ME,3562.4,574,Yes,Maine,59.373
3484,17,72,F6064,62,F,ME,3562.6,574,Yes,Maine,59.377
3485,208,426,F3539,36,F,ME,3562.8,574,Yes,Maine,59.38
3486,12,33,F0114,13,F,ME,3563,574,Yes,Maine,59.383
3487,41,142,F5559,59,F,ME,3563.2,574,Yes,Maine,59.387
3488,18,72,F6064,60,F,ME,3563.3,574,Yes,Maine,59.388
3489,230,333,M5054,52,M,NH,3563.4,574,Yes,Away,59.39
3490,139,325,F4549,47,F,ME,3564.3,574,Yes,Maine,59.405
3491,237,316,M3034,30,M,ME,3564.5,574,Yes,Maine,59.408
3492,231,333,M5054,54,M,ME,3564.8,574,Yes,Maine,59.413
3493,234,471,F3034,34,F,NY,3565,574,Yes,Away,59.417
3494,92,174,F1519,15,F,ME,3565,574,Yes,Maine,59.417
3495,93,174,F1519,16,F,ME,3565.8,574,Yes,Maine,59.43
3496,139,237,F2024,21,F,ME,3566.1,574,Yes,Maine,59.435
3497,222,397,F2529,28,F,PA,3566.2,574,Yes,Away,59.437
3498,223,397,F2529,28,F,MA,3566.3,574,Yes,Away,59.438
3499,79,144,M6064,63,M,ME,3566.3,574,Yes,Maine,59.438
3500,28,62,M6569,66,M,ME,3566.4,574,Yes,Maine,59.44
3501,33,57,M0114,13,M,CANADA,3566.5,574,No,Away,59.442
3502,305,412,M4044,40,M,NY,3566.5,574,Yes,Away,59.442
3503,306,412,M4044,43,M,ME,3566.9,575,Yes,Maine,59.448
3504,224,397,F2529,28,F,CO,3566.9,575,Yes,Away,59.448
3505,146,235,M5559,56,M,NH,3567.6,575,Yes,Away,59.46
3506,209,426,F3539,37,F,MA,3567.8,575,Yes,Away,59.463
3507,192,394,F4044,41,F,ME,3568.2,575,Yes,Maine,59.47
3508,235,471,F3034,34,F,ME,3568.2,575,Yes,Maine,59.47
3509,157,186,M2024,24,M,ME,3568.7,575,Yes,Maine,59.478
3510,225,397,F2529,29,F,ME,3568.9,575,Yes,Maine,59.482
3511,236,471,F3034,34,F,NH,3569.1,575,Yes,Away,59.485
3512,238,316,M3034,30,M,ME,3569.4,575,Yes,Maine,59.49
3513,237,471,F3034,30,F,NY,3569.4,575,Yes,Away,59.49
3514,307,412,M4044,42,M,MA,3569.5,575,Yes,Away,59.492
3515,210,426,F3539,39,F,ME,3569.6,575,Yes,Maine,59.493
3516,211,426,F3539,37,F,ME,3569.6,575,Yes,Maine,59.493
3517,261,357,M4549,49,M,MA,3569.6,575,Yes,Away,59.493
3518,203,246,M2529,29,M,ME,3569.7,575,Yes,Maine,59.495
3519,34,57,M0114,14,M,MA,3569.9,575,Yes,Away,59.498
3520,239,316,M3034,32,M,ME,3569.9,575,Yes,Maine,59.498
3521,232,333,M5054,52,M,ME,3570.1,575,Yes,Maine,59.502
3522,140,237,F2024,24,F,ME,3570.1,575,Yes,Maine,59.502
3523,226,397,F2529,26,F,CHILE,3570.1,575,No,Away,59.502
3524,140,325,F4549,48,F,CANADA,3570.3,575,No,Away,59.505
3525,238,471,F3034,34,F,ME,3570.4,575,Yes,Maine,59.507
3526,239,471,F3034,31,F,ME,3571.5,575,Yes,Maine,59.525
3527,212,426,F3539,36,F,ME,3571.6,575,Yes,Maine,59.527
3528,193,394,F4044,40,F,ME,3572.2,575,Yes,Maine,59.537
3529,94,174,F1519,19,F,ME,3572.9,575,Yes,Maine,59.548
3530,141,325,F4549,47,F,MA,3572.9,575,Yes,Away,59.548
3531,262,357,M4549,49,M,CANADA,3572.9,575,No,Away,59.548
3532,240,316,M3034,30,M,ME,3573.2,576,Yes,Maine,59.553
3533,249,335,M3539,36,M,NH,3573.9,576,Yes,Away,59.565
3534,79,229,F5054,52,F,ME,3574,576,Yes,Maine,59.567
3535,263,357,M4549,49,M,ME,3574.1,576,Yes,Maine,59.568
3536,147,235,M5559,56,M,MA,3574.4,576,Yes,Away,59.573
3537,240,471,F3034,34,F,MA,3574.5,576,Yes,Away,59.575
3538,80,229,F5054,53,F,ME,3574.6,576,Yes,Maine,59.577
3539,81,229,F5054,50,F,ME,3574.6,576,Yes,Maine,59.577
3540,82,229,F5054,54,F,ME,3574.8,576,Yes,Maine,59.58
3541,83,229,F5054,50,F,ME,3574.9,576,Yes,Maine,59.582
3542,264,357,M4549,48,M,ME,3575.1,576,Yes,Maine,59.585
3543,308,412,M4044,44,M,ME,3575.5,576,Yes,Maine,59.592
3544,95,174,F1519,16,F,ME,3575.8,576,Yes,Maine,59.597
3545,158,186,M2024,20,M,ME,3575.9,576,Yes,Maine,59.598
3546,204,246,M2529,27,M,MA,3576,576,Yes,Away,59.6
3547,194,394,F4044,43,F,ME,3576.1,576,Yes,Maine,59.602
3548,227,397,F2529,27,F,MA,3577.1,576,Yes,Away,59.618
3549,213,426,F3539,39,F,ME,3577.2,576,Yes,Maine,59.62
3550,233,333,M5054,53,M,ME,3577.3,576,Yes,Maine,59.622
3551,241,316,M3034,30,M,ME,3577.6,576,Yes,Maine,59.627
3552,228,397,F2529,26,F,ME,3579.1,576,Yes,Maine,59.652
3553,42,142,F5559,56,F,ME,3579.8,577,Yes,Maine,59.663
3554,234,333,M5054,54,M,ME,3580.1,577,Yes,Maine,59.668
3555,241,471,F3034,31,F,ME,3580.2,577,Yes,Maine,59.67
3556,195,394,F4044,41,F,ME,3580.6,577,Yes,Maine,59.677
3557,148,235,M5559,55,M,ME,3580.6,577,Yes,Maine,59.677
3558,214,426,F3539,35,F,ME,3581.3,577,Yes,Maine,59.688
3559,19,72,F6064,60,F,ME,3582,577,Yes,Maine,59.7
3560,250,335,M3539,38,M,ME,3582,577,Yes,Maine,59.7
3561,309,412,M4044,44,M,ME,3582.7,577,Yes,Maine,59.712
3562,215,426,F3539,36,F,ME,3583.1,577,Yes,Maine,59.718
3563,265,357,M4549,45,M,ME,3583.8,577,Yes,Maine,59.73
3564,20,72,F6064,64,F,ME,3584.1,577,Yes,Maine,59.735
3565,84,229,F5054,51,F,ME,3584.5,577,Yes,Maine,59.742
3566,29,62,M6569,67,M,MA,3584.5,577,Yes,Away,59.742
3567,216,426,F3539,39,F,ME,3584.6,577,Yes,Maine,59.743
3568,217,426,F3539,39,F,ME,3584.9,577,Yes,Maine,59.748
3569,196,394,F4044,43,F,ME,3585,577,Yes,Maine,59.75
3570,43,142,F5559,58,F,WI,3585.5,578,Yes,Away,59.758
3571,251,335,M3539,37,M,ME,3585.8,578,Yes,Maine,59.763
3572,189,201,M1519,16,M,ME,3586,578,Yes,Maine,59.767
3573,266,357,M4549,49,M,ME,3586.2,578,Yes,Maine,59.77
3574,142,325,F4549,48,F,ME,3586.2,578,Yes,Maine,59.77
3575,310,412,M4044,42,M,ME,3586.3,578,Yes,Maine,59.772
3576,235,333,M5054,51,M,ME,3586.4,578,Yes,Maine,59.773
3577,159,186,M2024,24,M,ME,3586.9,578,Yes,Maine,59.782
3578,80,144,M6064,61,M,ME,3587,578,Yes,Maine,59.783
3579,143,325,F4549,49,F,ME,3587.3,578,Yes,Maine,59.788
3580,141,237,F2024,20,F,ME,3587.6,578,Yes,Maine,59.793
3581,236,333,M5054,53,M,ME,3588.3,578,Yes,Maine,59.805
3582,229,397,F2529,26,F,ME,3588.7,578,Yes,Maine,59.812
3583,218,426,F3539,36,F,ME,3589.2,578,Yes,Maine,59.82
3584,96,174,F1519,18,F,ME,3589.4,578,Yes,Maine,59.823
3585,97,174,F1519,18,F,ME,3589.8,578,Yes,Maine,59.83
3586,242,316,M3034,30,M,ME,3590.1,578,Yes,Maine,59.835
3587,243,316,M3034,34,M,MA,3590.3,578,Yes,Away,59.838
3588,244,316,M3034,32,M,ME,3590.6,578,Yes,Maine,59.843
3589,230,397,F2529,28,F,MA,3591,578,Yes,Away,59.85
3590,44,142,F5559,57,F,NH,3591,578,Yes,Away,59.85
3591,231,397,F2529,25,F,ME,3591.5,578,Yes,Maine,59.858
3592,232,397,F2529,26,F,ME,3592.3,579,Yes,Maine,59.872
3593,144,325,F4549,48,F,ME,3592.5,579,Yes,Maine,59.875
3594,145,325,F4549,47,F,ME,3592.6,579,Yes,Maine,59.877
3595,267,357,M4549,48,M,ME,3592.7,579,Yes,Maine,59.878
3596,98,174,F1519,17,F,ME,3592.9,579,Yes,Maine,59.882
3597,45,142,F5559,55,F,ME,3593,579,Yes,Maine,59.883
3598,242,471,F3034,32,F,ME,3593.1,579,Yes,Maine,59.885
3599,46,142,F5559,59,F,ME,3593.2,579,Yes,Maine,59.887
3600,243,471,F3034,31,F,DC,3593.2,579,Yes,Away,59.887
3601,244,471,F3034,33,F,MA,3593.5,579,Yes,Away,59.892
3602,237,333,M5054,51,M,ME,3593.6,579,Yes,Maine,59.893
3603,146,325,F4549,46,F,MA,3593.8,579,Yes,Away,59.897
3604,245,316,M3034,31,M,ME,3594.1,579,Yes,Maine,59.902
3605,219,426,F3539,39,F,ME,3594.6,579,Yes,Maine,59.91
3606,147,325,F4549,46,F,ME,3594.8,579,Yes,Maine,59.913
3607,220,426,F3539,36,F,ME,3594.8,579,Yes,Maine,59.913
